Date,Close,Technical_Strength,Technical_Strength_Signal,Volume,Hdd,Inventory_Bcf,Return,Hist_Vol,Inventory_Bcf_lag3,Hdd_ma30,Inventory_ma30,Hdd_cumsum,Inventory_cumsum,Volume_ma30,Volume_cumsum
2010-03-03,4.756999969482422,-0.12558730409226912,0.2564533694787143,66167,27.0,1671.4,0.010407770703320551,0.7796652206636988,1738.0,30.466666666666665,2117.326666666667,1286.0,93876.3,103942.83333333333,4479147
2010-03-04,4.574999809265137,-0.11435001488969398,0.24069262799079208,102372,26.0,1649.2,-0.03825944111517143,0.7805863847533364,1715.8,30.433333333333334,2086.8333333333335,1312.0,95525.5,104945.96666666666,4581519
2010-03-05,4.5929999351501465,-0.10655667659560426,0.22497918604897674,64872,26.0,1627.0,0.003934453909387292,0.7783068086380907,1693.6,30.4,2056.3166666666666,1338.0,97152.5,103256.23333333334,4646391
2010-03-08,4.526999950408936,-0.10404909822672911,0.21021177759086473,68080,21.0,1624.4,-0.014369689891809756,0.7776067564749903,1671.4,30.233333333333334,2026.43,1359.0,98776.9,102057.63333333333,4714471
2010-03-09,4.515999794006348,-0.10118258055931596,0.19568122388832893,74653,19.0,1621.8,-0.002429899828383042,0.7773053968836828,1649.2,30.066666666666666,1997.2233333333331,1378.0,100398.7,101702.93333333333,4789124
2010-03-10,4.559000015258789,-0.10025823483170503,0.18088074276412033,95843,18.0,1619.2,0.009521750047356337,0.777300016983454,1627.0,29.666666666666668,1968.6966666666667,1396.0,102017.9,102709.53333333334,4884967
2010-03-11,4.440000057220459,-0.10231713453989469,0.16556712633963122,98139,17.0,1616.6,-0.026102206106611514,0.7776977061664178,1624.4,29.2,1940.85,1413.0,103634.5,102330.73333333334,4983106
2010-03-12,4.400000095367432,-0.09664818392912293,0.15002682530053144,56909,18.0,1614.0,-0.009009000301245074,0.7761406355704051,1621.8,28.733333333333334,1913.6833333333334,1431.0,105248.5,100660.76666666666,5040015
2010-03-15,4.390999794006348,-0.09355508546521708,0.13546053038522055,101163,18.0,1616.4,-0.002045522992274451,0.7759550584066167,1619.2,28.066666666666666,1887.3633333333335,1449.0,106864.9,101376.9,5141178
2010-03-16,4.3470001220703125,-0.06213304555708436,0.12453016876887288,106939,16.0,1618.8,-0.010020422227323689,0.7757162881420618,1616.6,27.433333333333334,1862.4033333333332,1465.0,108483.7,101404.8,5248117
2010-03-17,4.302999973297119,-0.05912862872536016,0.11294007319931039,80233,15.0,1621.2,-0.01012195710549868,0.775720072757454,1614.0,26.866666666666667,1838.8033333333333,1480.0,110104.9,100582.0,5328350
2010-03-18,4.085000038146973,-0.06618481591073369,0.10310265063814422,153905,14.0,1623.6,-0.050662313851493446,0.7766857359276965,1616.4,26.3,1816.5633333333333,1494.0,111728.5,102472.06666666667,5482255
2010-03-19,4.169000148773193,-0.036033429882945854,0.09018148874416448,74118,14.0,1626.0,0.020563062384774122,0.7656385700170203,1618.8,25.733333333333334,1795.6833333333334,1508.0,113354.5,100531.56666666667,5556373
2010-03-22,4.078999996185303,-0.06419217304781545,0.07652988551740021,81871,17.0,1628.4,-0.021587946600187813,0.7658847563381127,1621.2,25.333333333333332,1776.1633333333334,1525.0,114982.9,98289.46666666666,5638244
2010-03-23,4.130000114440918,-0.14409080518439693,0.06355757737459697,76253,16.0,1630.8,0.012503093479605543,0.7658267453444206,1623.6,24.733333333333334,1757.9766666666665,1541.0,116613.7,96138.23333333334,5714497
2010-03-24,4.105000019073486,-0.11129229648615685,0.05344666004947687,75399,15.0,1633.2,-0.006053291688786322,0.7657729392554988,1626.0,24.066666666666666,1741.1233333333334,1556.0,118246.9,93701.2,5789896
2010-03-25,3.9809999465942383,-0.1432282136839073,0.04291170080805216,86751,17.0,1635.6,-0.030207082071399216,0.7663878215341711,1628.4,23.433333333333334,1725.6033333333332,1573.0,119882.5,91978.76666666666,5876647
2010-03-26,3.871999979019165,-0.14289112733800372,0.031603589697579954,67942,21.0,1638.0,-0.02738004748488454,0.7616928062424821,1630.8,23.0,1711.4166666666667,1594.0,121520.5,89723.06666666667,5944589
2010-03-29,3.8420000076293945,-0.1420389930479984,0.022167889119667022,87640,16.0,1650.888888888889,-0.007747926537274963,0.7573854149226652,1633.2,22.4,1698.912962962963,1610.0,123171.38888888889,87675.03333333334,6032229
2010-03-30,3.973000049591065,-0.11925940452309214,0.012268418347445178,80173,15.0,1663.7777777777778,0.03409683542465691,0.7575620179415604,1635.6,21.833333333333332,1688.2805555555556,1625.0,124835.16666666667,85651.3,6112402
2010-03-31,3.86899995803833,-0.1583377295831314,0.0029396653546355806,114055,11.0,1676.6666666666667,-0.02617671539255062,0.7580107145217769,1638.0,21.2,1679.5194444444446,1636.0,126511.83333333334,86413.03333333334,6226457
2010-04-01,4.085999965667725,-0.07963116402652472,-0.004444155910034299,154510,8.0,1689.5555555555557,0.05608684672599962,0.7596508415723862,1650.888888888889,20.533333333333335,1672.6296296296298,1644.0,128201.3888888889,87612.23333333334,6380967
2010-04-05,4.276999950408936,-0.08761367205642723,-0.0108397270795928,108980,8.0,1702.4444444444443,0.04674497952669432,0.7606808301808854,1663.7777777777778,19.866666666666667,1667.611111111111,1652.0,129903.83333333334,88019.6,6489947
2010-04-06,4.0960001945495605,-0.09201185666867086,-0.021068062964225538,125892,7.0,1715.3333333333333,-0.04231932615338707,0.7619376323784341,1676.6666666666667,19.166666666666668,1663.7888888888888,1659.0,131619.1666666667,89614.06666666667,6615839
2010-04-07,4.019000053405762,-0.08952358691130999,-0.02984899665635603,115381,7.0,1728.2222222222222,-0.018798861691037283,0.7619545332069663,1689.5555555555557,18.4,1661.162962962963,1666.0,133347.3888888889,91238.5,6731220
2010-04-08,3.908999919891357,-0.19444832334356735,-0.03820531174018004,139300,11.0,1741.111111111111,-0.027370025392557285,0.7610464191289485,1702.4444444444443,17.733333333333334,1659.7333333333333,1677.0,135088.50000000003,92887.56666666667,6870520
2010-04-09,4.070000171661377,-0.17288275439856454,-0.044027091588402324,129795,15.0,1754.0,0.04118706960078278,0.7618807368016605,1715.3333333333333,17.2,1659.5,1692.0,136842.50000000003,94401.73333333334,7000315
2010-04-12,4.007999897003174,-0.19836561286338583,-0.04825059366740686,168495,10.0,1768.8,-0.015233482074496929,0.7620331777911269,1728.2222222222222,16.533333333333335,1660.5266666666669,1702.0,138611.30000000002,97710.5,7168810
2010-04-13,4.159999847412109,-0.1366939768127929,-0.051231971047133465,152067,11.0,1783.6,0.03792414029815405,0.762895523446993,1741.111111111111,16.033333333333335,1662.7866666666666,1713.0,140394.90000000002,99784.86666666667,7320877
2010-04-14,4.198999881744385,-0.010146266519575195,-0.054776305010621355,163603,9.0,1798.4,0.009375008596824053,0.762783217827592,1754.0,15.433333333333334,1666.28,1722.0,142193.30000000002,102383.33333333333,7484480
2010-04-15,3.984999895095825,-0.11498774613509502,-0.05927290550228022,162637,6.0,1813.2,-0.050964513616432394,0.7645927481696161,1768.8,14.733333333333333,1671.0066666666667,1728.0,144006.50000000003,105599.0,7647117
2010-04-16,4.039000034332275,-0.10801605266492172,-0.06357475932707636,123292,7.0,1828.0,0.013550850855204688,0.7642120928352778,1783.6,14.1,1676.9666666666667,1735.0,145834.50000000003,106296.33333333333,7770409
2010-04-19,3.944000005722046,-0.10644725963015542,-0.06788729930449736,117500,12.0,1844.8,-0.023520680317581366,0.7638310265436298,1798.4,13.633333333333333,1684.2266666666667,1747.0,147679.30000000002,108050.6,7887909
2010-04-20,3.974999904632568,-0.10061429769397405,-0.0725279118097943,99489,11.0,1861.6,0.007860014925341385,0.7620708470635521,1813.2,13.3,1692.1333333333334,1758.0,149540.90000000002,109097.56666666667,7987398
2010-04-21,3.954999923706055,-0.09533906247735564,-0.07810889700534478,84897,11.0,1878.4,-0.005031441863232344,0.7620368260130174,1828.0,13.033333333333333,1700.686666666667,1769.0,151419.30000000002,109439.03333333334,8072295
2010-04-22,4.127999782562256,-0.008978229355617432,-0.08044384763980122,125222,11.0,1895.2,0.0437420637657282,0.7631912493538103,1844.8,12.8,1709.8866666666665,1780.0,153314.50000000003,110418.33333333333,8197517
2010-04-23,4.256999969482422,-0.009481132871141223,-0.08266947195024293,109555,11.0,1912.0,0.031250046927108865,0.7628754156844862,1861.6,12.6,1719.7333333333333,1791.0,155226.50000000003,110798.86666666667,8307072
2010-04-26,4.26200008392334,0.027430953781007218,-0.08446817331196353,84697,9.0,1928.4,0.0011745629496742183,0.7620740837808367,1878.4,12.3,1730.2133333333334,1800.0,157154.90000000002,111725.13333333333,8391769
2010-04-27,4.216000080108643,0.025813498007097535,-0.08557501969255332,65528,12.0,1944.8,-0.01079305558632282,0.7620263803675287,1895.2,12.1,1741.1599999999999,1812.0,159099.7,110537.3,8457297
2010-04-28,4.270999908447266,0.02517170513927294,-0.08718620107819804,104357,14.0,1961.2,0.013045499832439633,0.7618724252236069,1912.0,12.033333333333333,1752.5733333333335,1826.0,161060.90000000002,110451.23333333334,8561654
2010-04-29,3.9800000190734863,-0.07045612177994542,-0.09148517526418459,191785,11.0,1977.6,-0.06813390203971537,0.7647571973060011,1928.4,11.9,1764.4533333333334,1837.0,163038.50000000003,114169.63333333333,8753439
2010-04-30,3.920000076293945,0.009923139332088875,-0.09243932967426627,109368,6.0,1994.0,-0.015075362435176265,0.7648694045436097,1944.8,11.633333333333333,1776.8,1843.0,165032.50000000003,112685.06666666667,8862807
2010-05-03,4.0,0.009433385831686498,-0.09247231560964222,79141,4.0,2013.4,0.020408143405366674,0.7634813053345859,1961.2,11.3,1789.7133333333334,1847.0,167045.90000000002,112852.5,8941948
2010-05-04,4.013000011444092,-0.026186802056122692,-0.09102355308269156,81142,3.0,2032.8,0.0032500028610229492,0.7619031811140531,1977.6,10.833333333333334,1803.1933333333332,1850.0,169078.7,112828.2,9023090
2010-05-05,3.990999937057495,0.008331742879791496,-0.08809644185637401,70781,4.0,2052.2,-0.0054822014263289365,0.7613027149380359,1994.0,10.433333333333334,1817.2400000000002,1854.0,171130.90000000002,112645.8,9093871
2010-05-06,3.928999900817871,-0.026582527749054605,-0.0859947463309239,102828,6.0,2071.6,-0.015534962971043176,0.7578770798988492,2013.4,10.133333333333333,1831.8533333333332,1860.0,173202.50000000003,113560.1,9196699
2010-05-07,4.014999866485596,0.008606063165048061,-0.08327865842490971,86657,7.0,2091.0,0.021888513066600668,0.7565829784153897,2032.8,9.8,1847.0333333333333,1867.0,175293.50000000003,113556.96666666666,9283356
2010-05-10,4.170000076293945,0.09883780888732539,-0.0788995306013918,127282,14.0,2105.8,0.038605283925955414,0.755486564347521,2052.2,9.566666666666666,1862.6266666666668,1881.0,177399.30000000002,115534.96666666666,9410638
2010-05-11,4.13100004196167,0.09416607893586917,-0.07457188673792042,92216,13.0,2120.6,-0.009352526047658127,0.7555507321812676,2071.6,9.466666666666667,1878.2837037037036,1894.0,179519.90000000002,115687.5,9502854
2010-05-12,4.283999919891357,0.09341725190616311,-0.0704117958849806,131549,11.0,2135.4,0.037037007111002884,0.755682857635279,2091.0,9.333333333333334,1894.0044444444445,1905.0,181655.30000000002,117400.03333333334,9634403
2010-05-13,4.339000225067139,0.17277615760274326,-0.06444452665108034,173506,7.0,2150.2,0.012838540197072756,0.75528891794067,2105.8,9.2,1909.7888888888888,1912.0,183805.50000000003,119381.73333333334,9807909
2010-05-14,4.311999797821045,0.16215267620391233,-0.058914472829208225,109172,5.0,2165.0,-0.0062227300865549395,0.7552504744250788,2120.6,9.1,1925.637037037037,1917.0,185970.50000000003,117870.46666666666,9917081
2010-05-17,4.3979997634887695,0.2227437831333928,-0.05232846363462828,116913,6.0,2185.6,0.019944334346022607,0.7540502836631122,2135.4,9.033333333333333,1941.7422222222222,1923.0,188156.10000000003,118134.9,10033994
2010-05-18,4.3420000076293945,0.29644300493784453,-0.04431862157133681,107676,7.0,2206.2,-0.012733005655041763,0.754131061597713,2150.2,9.033333333333333,1958.1044444444444,1930.0,190362.30000000005,117527.7,10141670
2010-05-19,4.1579999923706055,0.21867899733471502,-0.03792139001345619,106976,5.0,2226.8,-0.042376788331524584,0.7533384686561718,2165.0,8.966666666666667,1974.7237037037037,1935.0,192589.10000000003,117247.53333333334,10248646
2010-05-20,4.105999946594238,0.21735510050584156,-0.031569123306705256,112683,3.0,2247.4,-0.01250602353818675,0.7533510723015266,2185.6,8.7,1991.6,1938.0,194836.50000000003,116360.3,10361329
2010-05-21,4.034999847412109,0.1799345425414216,-0.025924089765078935,84607,3.0,2268.0,-0.01729179252450319,0.7476995304544886,2206.2,8.3,2008.7333333333333,1941.0,197104.50000000003,114854.03333333334,10445936
2010-05-24,4.017000198364258,0.16742323922722366,-0.020642661301952005,62436,3.0,2285.8,-0.004460879734455414,0.7472710350429465,2226.8,8.066666666666666,2025.9666666666667,1944.0,199390.30000000002,111318.73333333334,10508372
2010-05-25,4.051000118255615,0.18873821564682172,-0.014996795279711227,46069,3.0,2303.6,0.008464007521135297,0.7472881573018831,2247.4,7.8,2043.3,1947.0,201693.90000000002,107785.46666666666,10554441
2010-05-26,4.15500020980835,0.1959064147778233,-0.00983600607301307,108945,2.0,2321.4,0.025672695264575163,0.7476749107643241,2268.0,7.566666666666666,2060.733333333333,1949.0,204015.30000000002,105963.53333333334,10663386
2010-05-27,4.294000148773193,0.27876647752340233,-0.0030781039480378214,92962,2.0,2339.2,0.033453653897951297,0.7391341689414611,2285.8,7.433333333333334,2078.266666666667,1951.0,206354.50000000003,103641.03333333334,10756348
2010-05-28,4.341000080108643,0.24271311203736512,0.003099854610924154,99760,2.0,2357.0,0.010945488986272345,0.7384883430251421,2303.6,7.266666666666667,2095.9,1953.0,208711.50000000003,102856.63333333333,10856108
2010-06-01,4.248000144958496,0.2525113629773455,0.008870750468129983,98911,1.0,2381.75,-0.021423619772847124,0.7310626761296655,2321.4,6.9,2113.798333333333,1954.0,211093.25000000003,102237.0,10955019
2010-06-02,4.423999786376953,0.23074536033509757,0.014769501135788241,111384,1.0,2406.5,0.041431175944598886,0.7314954346209432,2339.2,6.566666666666666,2131.9616666666666,1955.0,213499.75000000003,102633.5,11066403
2010-06-03,4.690000057220459,0.2965658526346897,0.023582634292169974,173310,1.0,2431.25,0.06012664640324217,0.7285881110217293,2357.0,6.233333333333333,2150.39,1956.0,215931.00000000003,105580.6,11239713
2010-06-04,4.796999931335449,0.376054766150411,0.03332957554490133,164532,1.0,2456.0,0.022814471814399884,0.7288236706613824,2381.75,5.9,2169.0833333333335,1957.0,218387.00000000003,106890.93333333333,11404245
2010-06-07,4.915999889373779,0.3921807786383396,0.04403775539134627,149432,2.0,2473.2,0.02480716275624406,0.729062398277592,2406.5,5.6,2187.79,1959.0,220860.20000000004,108220.16666666667,11553677
2010-06-08,4.808000087738037,0.39775659738153984,0.05485070988573714,151091,2.0,2490.4,-0.021969040696927178,0.7284941256523995,2431.25,5.366666666666666,2206.523333333333,1961.0,223350.60000000003,110433.3,11704768
2010-06-09,4.677000045776367,0.16463817961903415,0.060984253339077796,116519,2.0,2507.6,-0.02724626446987022,0.7290785984397913,2456.0,5.033333333333333,2225.2833333333333,1963.0,225858.20000000004,112133.0,11821287
2010-06-10,4.646999835968018,0.0749870113319014,0.06486918165617767,146720,2.0,2524.8,-0.006414412981552542,0.7290814139160742,2473.2,4.633333333333334,2244.0699999999997,1965.0,228383.00000000003,113545.1,11968007
2010-06-11,4.781000137329102,0.05202053819959178,0.06907634701183213,100403,2.0,2542.0,0.028835873916739807,0.727196576500076,2490.4,4.333333333333333,2262.883333333333,1967.0,230925.00000000003,110499.03333333334,12068410
2010-06-14,5.00600004196167,0.13983958497208404,0.0734657619918043,137618,1.0,2558.6,0.047061262951199945,0.7282928420448962,2507.6,4.166666666666667,2281.7033333333334,1968.0,233483.60000000003,111440.7,12206028
2010-06-15,5.189000129699707,0.13748761650542857,0.07796778776304142,139488,1.0,2575.2,0.03655614986098277,0.7244371137058526,2524.8,4.066666666666666,2300.4300000000003,1969.0,236058.80000000005,113452.26666666666,12345516
2010-06-16,4.978000164031982,0.13917592967620543,0.08259154348993894,118021,1.0,2591.8,-0.040662933203652774,0.725539999827201,2542.0,4.0,2319.0633333333335,1970.0,238650.60000000003,114681.56666666667,12463537
2010-06-17,5.162000179290772,0.13795245585568988,0.08714106434527893,148765,1.0,2608.4,0.03696263744390027,0.7258444906001718,2558.6,3.9,2337.6033333333335,1971.0,241259.00000000003,117281.03333333334,12612302
2010-06-18,4.997000217437744,0.15825246272214494,0.09419508006659319,90592,1.0,2625.0,-0.03196434640102985,0.7255583974168305,2575.2,3.7333333333333334,2356.05,1972.0,243884.00000000003,116873.16666666667,12702894
2010-06-21,4.873000144958496,0.011516808601241052,0.09788307132658929,126783,1.0,2636.8,-0.024814902358125224,0.7258548448970098,2591.8,3.533333333333333,2374.2433333333333,1973.0,246520.80000000002,118210.7,12829677
2010-06-22,4.75600004196167,0.011294567632428117,0.10207627493650558,109470,0.0,2648.6,-0.024009870616948814,0.7258352743679158,2608.4,3.066666666666667,2392.3366666666666,1973.0,249169.40000000002,117616.96666666666,12939147
2010-06-23,4.803999900817871,0.010668625077987179,0.10502352697432117,101329,0.0,2660.4,0.010092484952208602,0.7257163483130675,2625.0,2.6333333333333333,2410.3300000000004,1973.0,251829.80000000002,117920.73333333334,13040476
2010-06-24,4.748000144958496,-0.07204966183278218,0.10378545906805703,72922,0.0,2672.2,-0.01165690195993574,0.725121328065765,2636.8,2.2666666666666666,2428.2233333333334,1973.0,254502.00000000003,115966.5,13113398
2010-06-25,4.861000061035156,-0.06958305681086402,0.10469355285454167,66231,0.0,2684.0,0.02379947612188782,0.7251716971288007,2648.6,2.033333333333333,2446.016666666667,1973.0,257186.00000000003,112390.66666666667,13179629
2010-06-28,4.7170000076293945,-0.06805197740685852,0.10549283435970291,78326,0.0,2699.4,-0.029623544866834828,0.7254049844136562,2660.4,1.8666666666666667,2463.83,1973.0,259885.40000000002,111362.46666666666,13257955
2010-06-29,4.547999858856201,-0.06975837792700851,0.10622661199376587,98804,1.0,2714.8,-0.035827888170415156,0.7263692218374806,2672.2,1.7,2481.47,1974.0,262600.2,110758.83333333333,13356759
2010-06-30,4.616000175476074,-0.1060042391070982,0.10611881316550338,92607,1.0,2730.2,0.014951697170231482,0.725899164330423,2684.0,1.5,2498.9366666666665,1975.0,265330.4,110256.53333333334,13449366
2010-07-01,4.854000091552734,0.16417773102305502,0.1113091490355116,138080,1.0,2745.6,0.051559771886731776,0.7275021668450623,2699.4,1.3666666666666667,2516.23,1976.0,268076.0,111293.33333333333,13587446
2010-07-02,4.686999797821045,0.10085241395217905,0.11350576190166752,95150,1.0,2761.0,-0.0344046746151313,0.7267303036322369,2714.8,1.3,2533.35,1977.0,270837.0,110708.9,13682596
2010-07-06,4.682000160217285,0.103005439158132,0.11575549334225299,111455,0.0,2781.0,-0.0010667031831501639,0.7257652572579448,2730.2,1.2,2550.45,1977.0,273618.0,111603.83333333333,13794051
2010-07-07,4.565000057220459,0.057095224162165566,0.11634877874987615,97657,0.0,2801.0,-0.024989341946412114,0.7260305338784016,2745.6,1.1,2567.6233333333334,1977.0,276419.0,112777.86666666667,13891708
2010-07-08,4.39900016784668,-0.1049085460308689,0.11373433786911682,125606,0.0,2821.0,-0.036363611674268714,0.7266460744290368,2761.0,1.0,2584.8700000000003,1977.0,279240.0,115429.1,14017314
2010-07-09,4.401999950408936,-0.11963199332547793,0.11083826389982182,72604,0.0,2841.0,0.0006819237207997819,0.7265047663715324,2781.0,0.9333333333333333,2602.19,1977.0,282081.0,114217.73333333334,14089918
2010-07-12,4.388000011444092,-0.11116104325817944,0.11002416547025713,67874,0.0,2851.4,-0.0031803587284330304,0.7264190745837324,2801.0,0.8666666666666667,2619.2633333333333,1977.0,284932.4,113381.46666666666,14157792
2010-07-13,4.354000091552734,-0.2640098336856527,0.1045455060099023,110325,0.0,2861.8,-0.007748386463692802,0.7256535867202042,2821.0,0.8,2636.0899999999997,1977.0,287794.2,113733.63333333333,14268117
2010-07-14,4.306000232696533,-0.24428851634775609,0.09947106796631344,91294,0.0,2872.2,-0.011024312780637424,0.7241178284692634,2841.0,0.7666666666666667,2652.438333333333,1977.0,290666.4,113479.73333333334,14359411
2010-07-15,4.585999965667725,-0.17126978731802503,0.0965694082610754,187328,0.0,2882.6,0.06502548022294175,0.7254775439328393,2851.4,0.7333333333333333,2668.3083333333334,1977.0,293549.0,116011.2,14546739
2010-07-16,4.519000053405762,-0.1696271260953401,0.09301023088157276,113667,0.0,2893.0,-0.014609662617432573,0.7164275417415316,2861.8,0.7,2683.7,1977.0,296442.0,114023.1,14660406
2010-07-19,4.510000228881836,-0.15845682359333774,0.0903727449646871,91179,0.0,2898.2,-0.0019915522057015744,0.7164359386704549,2872.2,0.6666666666666666,2698.44,1977.0,299340.2,111578.0,14751585
2010-07-20,4.590000152587891,-0.08176372043376365,0.08856534929271087,120798,0.0,2903.4,0.017738341384938128,0.7166044547537874,2882.6,0.6,2712.78,1977.0,302243.60000000003,110623.53333333334,14872383
2010-07-21,4.513000011444092,-0.11812941205813557,0.08422600487380166,120951,0.0,2908.6,-0.01677562932114185,0.7168413061279703,2893.0,0.5333333333333333,2726.72,1977.0,305152.2,109618.86666666667,14993334
2010-07-22,4.64300012588501,-0.12057882708978845,0.0799311067532885,144101,0.0,2913.8,0.028805697786674633,0.717014857532882,2898.2,0.4666666666666667,2740.26,1977.0,308066.0,110538.26666666666,15137435
2010-07-23,4.579999923706055,-0.14946266119044843,0.07507350849135626,78012,0.0,2919.0,-0.013568856444290178,0.7141323763548212,2903.4,0.4,2753.4,1977.0,310985.0,108248.0,15215447
2010-07-26,4.611999988555908,-0.14347426875214028,0.0687484999642586,77179,0.0,2924.6,0.006986913839063913,0.7130836683512198,2908.6,0.3333333333333333,2766.1533333333336,1977.0,313909.6,107473.86666666667,15292626
2010-07-27,4.675000190734863,-0.07116938387265738,0.0640820587627272,65649,0.0,2930.2,0.013660061217537267,0.7126849993526758,2913.8,0.3,2778.54,1977.0,316839.8,105074.9,15358275
2010-07-28,4.77400016784668,-0.0740401237632448,0.05814638062479445,159054,0.0,2935.8,0.02117646482839075,0.712625357639546,2919.0,0.26666666666666666,2790.56,1977.0,319775.6,105727.1,15517329
2010-07-29,4.827000141143799,-0.09250768021879587,0.05036736692166164,129643,0.0,2941.4,0.01110179544066181,0.7111633537339713,2924.6,0.23333333333333334,2802.213333333333,1977.0,322717.0,106114.5,15646972
2010-07-30,4.922999858856201,0.008308483082224266,0.04615995663661183,89511,0.0,2947.0,0.01988807021034278,0.7034813499230823,2930.2,0.2,2813.5,1977.0,325664.0,104139.36666666667,15736483
2010-08-02,4.701000213623047,0.02812205074950085,0.04237529564148502,117300,0.0,2954.4,-0.04509438383058029,0.7045783167413525,2935.8,0.16666666666666666,2824.48,1977.0,328618.4,105029.63333333333,15853783
2010-08-03,4.638999938964844,-0.06620236039247475,0.037452557582807085,127994,0.0,2961.8,-0.01318874108504231,0.6973189164857486,2941.4,0.13333333333333333,2835.313333333333,1977.0,331580.2,105070.0,15981777
2010-08-04,4.736999988555908,-0.04511574932560216,0.03320177781175057,94561,0.0,2969.2,0.021125253477138894,0.6975374999745146,2947.0,0.13333333333333333,2846.0,1977.0,334549.4,104573.03333333334,16076338
2010-08-05,4.5980000495910645,0.009613393726895075,0.029619281373352034,142432,0.0,2976.6,-0.029343453515020657,0.6981670297820343,2954.4,0.13333333333333333,2856.54,1977.0,337526.0,105943.13333333333,16218770
2010-08-06,4.4670000076293945,0.009598274944778766,0.025893118576691142,119806,0.0,2984.0,-0.028490656926661084,0.6947084647529014,2961.8,0.13333333333333333,2866.9333333333334,1977.0,340510.0,107505.93333333333,16338576
2010-08-09,4.309000015258789,-0.07152952754422308,0.018887198475338634,181971,0.0,2989.8,-0.035370492970841716,0.695405069110972,2969.2,0.13333333333333333,2877.1266666666666,1977.0,343499.8,111363.93333333333,16520547
2010-08-10,4.296999931335449,-0.0663789174629686,0.012705357885331961,146485,0.0,2995.6,-0.0027848883455200424,0.6953385454079396,2976.6,0.13333333333333333,2887.0,1977.0,346495.39999999997,113635.9,16667032
2010-08-11,4.326000213623047,-0.1351751282350604,0.004951628061083842,130794,0.0,3001.4,0.006748960379569846,0.6947459945385255,2984.0,0.1,2896.5533333333337,1977.0,349496.8,114702.23333333334,16797826
2010-08-12,4.296000003814697,-0.12705177551490066,-0.002204314655916122,138181,0.0,3007.2,-0.006934860916991137,0.6945329074008483,2989.8,0.06666666666666667,2905.786666666667,1977.0,352504.0,116221.36666666667,16936007
2010-08-13,4.328000068664551,-0.11741153420194383,-0.010483862392648792,75810,0.0,3013.0,0.007448804660483921,0.6932216390619591,2995.6,0.03333333333333333,2914.7,1977.0,355517.0,114145.7,17011817
2010-08-16,4.228000164031982,-0.15017174072762532,-0.02100839253020952,111619,0.0,3021.2,-0.023105338042063495,0.6929655797999041,3001.4,0.0,2923.3733333333334,1977.0,358538.2,114694.66666666667,17123436
2010-08-17,4.267000198364258,-0.19391516900210934,-0.0327303114830185,109255,0.0,3029.4,0.009224227251467987,0.6925435077829182,3007.2,0.0,2931.6533333333336,1977.0,361567.60000000003,114621.33333333333,17232691
