Date,Close,Technical_Strength,Technical_Strength_Signal,Inventory_Bcf,Hist_Vol,Inventory_Bcf_lag3,Hdd_ma30,Inventory_ma30,Hdd_cumsum,Inventory_cumsum,Volume_ma30,Volume_cumsum
2025-03-31,4.11899995803833,0.1283486200228411,0.3371724704797236,1784.4,0.650774050759549,1761.4,20.666666666666668,1769.3300000000002,48161.0,10550778.4,181410.2333333333,535695631
2025-04-01,3.950999975204468,0.1038508245463589,0.325796783132686,1795.8,0.6286247087181166,1767.2,20.0,1761.3316666666665,48180.0,10552574.2,176616.53333333333,535852325
2025-04-02,4.054999828338623,0.1654067747957226,0.320867861430395,1807.2,0.602078478927547,1773.0,19.2,1755.888333333333,48197.0,10554381.4,170030.4,535993568
2025-04-03,4.138000011444092,0.2113465652431289,0.313709830660106,1818.6,0.5990795846149386,1784.4,18.33333333333333,1753.0,48211.0,10556200.0,168483.56666666668,536158980
2025-04-04,3.836999893188477,0.0119203681040745,0.3038222984732225,1830.0,0.6342949067912848,1795.8,17.566666666666666,1752.6666666666667,48225.0,10558030.0,171224.5,536405528
2025-04-07,3.6549999713897705,-0.0881368992083179,0.2904297430821085,1833.2,0.627526336155599,1807.2,17.5,1752.9733333333331,48244.0,10559863.2,178423.53333333333,536704371
2025-04-08,3.4649999141693115,-0.0652609409112201,0.2787567915743202,1836.4,0.6276207827050891,1818.6,17.6,1753.9199999999998,48264.0,10561699.6,184644.3,536982523
2025-04-09,3.815999984741211,-0.043795689884186,0.2685965117929914,1839.6,0.6681506209148449,1830.0,17.6,1755.506666666667,48282.0,10563539.2,190852.2333333333,537341587
2025-04-10,3.556999921798706,-0.1048979462042072,0.258645290609212,1842.8,0.697227963588648,1833.2,17.533333333333335,1757.7333333333331,48297.0,10565382.0,193828.03333333333,537602263
2025-04-11,3.5269999504089355,-0.0994048830609192,0.2508956703896133,1846.0,0.6941982225271813,1836.4,17.466666666666665,1760.6,48312.0,10567228.0,195149.3333333333,537783891
2025-04-14,3.325000047683716,-0.2147090565254107,0.2419396190254408,1867.6666666666667,0.674681606817659,1839.6,16.866666666666667,1764.6022222222225,48321.0,10569095.666666666,191495.56666666668,537944116
2025-04-15,3.3289999961853027,-0.2022811764092419,0.2350342227903562,1889.3333333333333,0.6501284580183466,1842.8,16.533333333333335,1769.74,48332.0,10570985.0,184598.1,538087705
2025-04-16,3.246999979019165,-0.1878103528880096,0.2285787460349724,1911.0,0.6446224319760249,1846.0,16.333333333333332,1776.013333333333,48346.0,10572896.0,182126.06666666668,538238115
2025-04-17,3.244999885559082,-0.1534597870792503,0.2252210872872482,1932.6666666666667,0.6413607541710918,1867.6666666666667,15.966666666666669,1783.4222222222222,48359.0,10574828.666666666,180230.56666666668,538383725
2025-04-21,3.0160000324249268,-0.1547518091871488,0.2197188396052661,1954.3333333333333,0.659793209573159,1889.3333333333333,15.466666666666669,1791.9666666666667,48368.0,10576783.0,179004.4,538558841
2025-04-22,3.006999969482422,-0.1462515770538907,0.2165434691873107,1976.0,0.6529472523250025,1911.0,15.166666666666666,1801.1733333333332,48375.0,10578759.0,176087.6,538692817
2025-04-23,3.0220000743865967,-0.1360246892033378,0.2131008943340433,1997.6666666666667,0.6549856481203108,1932.6666666666667,14.833333333333334,1811.042222222222,48381.0,10580756.666666666,172553.56666666668,538778957
2025-04-24,2.930000066757202,-0.1321014002850233,0.209775062742665,2019.3333333333333,0.6195806195852148,1954.3333333333333,14.433333333333334,1821.5733333333333,48386.0,10582776.0,167317.96666666667,538845941
2025-04-25,2.937000036239624,-0.1244545477402046,0.2066477420761679,2041.0,0.6186587245990688,1976.0,14.1,1832.7666666666669,48392.0,10584817.0,161709.43333333332,538904756
2025-04-28,3.1700000762939453,-0.0104836369737772,0.2057965369374393,2061.8,0.6684300467701287,1997.6666666666667,13.833333333333334,1844.5933333333332,48399.0,10586878.8,164545.03333333333,539134229
2025-04-29,3.385999917984009,-0.0109991516497549,0.204951359119515,2082.6,0.7010642155980907,2019.3333333333333,13.4,1856.8666666666663,48404.0,10588961.4,164651.8,539290794
2025-04-30,3.325999975204468,-0.0522963217810996,0.2002702546874402,2103.4,0.7006021697610428,2041.0,13.1,1869.5866666666668,48411.0,10591064.8,163793.06666666668,539436756
2025-05-01,3.4790000915527344,0.031474087059143,0.1957767187382033,2124.2,0.6992779120900269,2061.8,12.8,1882.753333333333,48417.0,10593189.0,164137.76666666666,539596396
2025-05-02,3.630000114440918,0.1618877220337113,0.1940400210634248,2145.0,0.6897426459299956,2082.6,12.333333333333334,1896.3666666666663,48422.0,10595334.0,162638.5,539737350
2025-05-05,3.549999952316284,0.1619027004400808,0.1911236851497078,2167.0,0.6918438459715627,2103.4,11.933333333333334,1910.4666666666667,48430.0,10597501.0,163839.96666666667,539898667
2025-05-06,3.463000059127808,0.1628156641779935,0.1899141373908755,2189.0,0.6935510383514164,2124.2,11.566666666666666,1925.1066666666663,48436.0,10599690.0,167902.23333333334,540099522
2025-05-07,3.621000051498413,0.2031820643812077,0.1901883542878447,2211.0,0.7060356191696419,2145.0,11.266666666666667,1940.2866666666664,48441.0,10601901.0,171638.13333333333,540261888
2025-05-08,3.5920000076293945,0.2009178016934497,0.1879159161801373,2233.0,0.7058879949778841,2167.0,10.9,1956.006666666667,48446.0,10604134.0,175171.3,540420634
2025-05-09,3.795000076293945,0.1810727571089256,0.1832853223206836,2255.0,0.7218544858579323,2189.0,10.6,1972.2666666666669,48453.0,10606389.0,174939.83333333334,540595608
2025-05-12,3.6459999084472656,0.247889997856725,0.1805500127374407,2279.0,0.7244960666894069,2211.0,10.3,1989.1333333333332,48456.0,10608668.0,174518.83333333334,540759339
2025-05-13,3.6470000743865967,0.2390646636393212,0.1741236554706289,2303.0,0.7228548691891338,2233.0,9.933333333333334,2006.42,48459.0,10610971.0,173124.1,540889354
2025-05-14,3.492000102996826,0.0102949008903598,0.159521785864241,2327.0,0.7236810909928995,2255.0,9.4,2024.1266666666668,48462.0,10613298.0,171899.2,541009301
2025-05-15,3.361999988555908,0.010015581000527,0.1450650995698734,2351.0,0.7242921999482039,2279.0,8.9,2042.253333333333,48464.0,10615649.0,172279.53333333333,541161954
2025-05-16,3.3340001106262207,0.0867615207033419,0.1327377317436683,2375.0,0.719926565464525,2303.0,8.5,2060.8,48466.0,10618024.0,171476.93333333332,541303288
2025-05-19,3.11299991607666,0.0099281468450006,0.1189063086066874,2395.2,0.7144669238106417,2327.0,8.233333333333333,2079.64,48472.0,10620419.2,169355.5,541486193
2025-05-20,3.427000045776367,0.2727765076635107,0.1103592208459473,2415.4,0.76266260827814,2351.0,7.866666666666666,2099.0466666666666,48480.0,10622834.6,167086.43333333332,541716964
2025-05-21,3.368000030517578,0.1808162937043506,0.1016480392626365,2435.6,0.7486516928924157,2375.0,7.466666666666667,2119.02,48488.0,10625270.2,162339.13333333333,541852697
2025-05-22,3.253000020980835,0.1322284565415449,0.0960306589286438,2455.8,0.6949221841905253,2395.2,7.133333333333334,2139.56,48496.0,10627726.0,153436.6,541944685
2025-05-23,3.3340001106262207,0.0873170677451174,0.0898166432541813,2476.0,0.6718724574342313,2415.4,6.9,2160.6666666666665,48504.0,10630202.0,146767.3,542005282
2025-05-27,3.3980000019073486,0.1094314085839611,0.0833103262091766,2506.5,0.674346299231274,2435.6,6.533333333333333,2182.6833333333334,48508.0,10632708.5,142576.2,542061177
2025-05-28,3.2039999961853027,0.0110152016722671,0.0762310736813446,2537.0,0.6742044447791851,2455.8,6.366666666666666,2204.994444444445,48512.0,10635245.5,144044.0,542265436
2025-05-29,3.5220000743865967,-0.0120265079760926,0.0680411236102707,2567.5,0.7292667079096289,2476.0,6.1,2227.6,48515.0,10637813.0,145279.76666666666,542446098
2025-05-30,3.447000026702881,-0.0112496391396847,0.0595710965700273,2598.0,0.7282416318309889,2506.5,5.666666666666667,2250.5,48516.0,10640411.0,144650.93333333332,542577643
2025-06-02,3.694000005722046,0.1294665578401164,0.0543466762361024,2598.0,0.7537380951610025,2537.0,5.333333333333333,2272.677777777777,48519.0,10643009.0,146463.16666666666,542777620
2025-06-03,3.721999883651733,0.1220310039265221,0.050346102691209,2598.0,0.7170262535144407,2567.5,5.1,2294.133333333333,48521.0,10645607.0,145272.96666666667,542917030
2025-06-04,3.7160000801086426,0.1521184588044201,0.0482792826424161,2598.0,0.7168706522049609,2598.0,4.9,2314.866666666667,48522.0,10648205.0,145010.2,543043123
2025-06-05,3.677000045776367,0.1092197318754426,0.0459659574605221,2598.0,0.7186724341473213,2598.0,4.733333333333333,2334.8777777777777,48523.0,10650803.0,146341.96666666667,543169216
